symbol,pval,FC_type2vstype1
TAAR9,0.096087013,0.916483508
TAB3,0.015864103,1.131337532
TAC1,0.39384946,1.269783024
TAC3,0.23478562,1.0580336
TAC4,0.747935088,0.982446351
TACC1,0.490992326,1.073648206
TACC2,0.580330562,0.955081594
TACO1,0.402894089,1.059374406
TACR2,0.832836972,1.023618805
TACR3,0.230368793,1.117236557
TADA2B,0.603455766,0.979898094
TAF10,0.99664034,1.000334347
TAF1B,0.035058968,1.184563032
TAF1D,0.110801117,1.122047587
TAF1L,0.07778901,1.241152069
TAF2,0.027949885,1.20757251
TAF7L,0.812326083,0.968293563
TAGAP,0.115431794,0.792709478
TAGLN2,0.425952462,0.940701587
TAL1,0.065591383,1.308897934
TAL2,0.658836065,1.071684192
TANC2,0.443122721,1.06376499
TANK,0.829022301,1.014450779
TAOK2,0.056957267,0.922224885
TAP1,0.090206103,1.156362371
TAP2,0.084069277,1.110902114
TAPBPL,0.522990393,0.953441906
TAPT1,0.056833774,1.105786997
TARDBP,0.173169722,0.964789297
TARM1,0.226801043,1.018310674
TARSL2,0.891740553,1.00862358
TAS1R2,0.379970359,1.017080776
TAS1R3,0.95354226,1.006179683
TAS2R13,0.050026488,0.901111552
TAS2R1,0.043616391,1.205655803
TAS2R30,0.188813978,0.958860293
TAS2R31,0.11408754,0.846544654
TAS2R38,0.570282125,0.972559996
TAS2R39,0.61713869,0.984816185
TAS2R40,0.490891027,1.020230823
TAS2R42,0.021853294,0.932197786
TAS2R43,0.676082608,1.025184689
TAS2R46,0.234173209,0.954173954
TAS2R60,0.435893374,1.029494457
TAS2R7,0.608385538,0.996403682
TAS2R8,0.655461671,0.989858761
TAS2R9,0.23399631,0.975536676
TATDN1,0.253493478,1.070988743
TAX1BP1,0.07906831,0.904053385
TAZ,0.010522418,0.810834157
TBC1D10B,0.407095619,0.962771063
TBC1D13,0.163165931,1.092985419
TBC1D14,0.028589471,1.153356721
TBC1D16,0.337462491,1.103570324
TBC1D19,0.987152309,0.998843092
TBC1D20,0.044351451,1.079580857
TBC1D21,0.300418534,1.006885025
TBC1D22B,0.990992234,0.999340311
TBC1D23,0.736717046,1.01833019
TBC1D24,0.038219183,1.211684117
TBC1D25,0.035479537,1.082406404
TBC1D26,0.781621684,1.016675038
TBC1D28,0.542968768,1.007495293
TBC1D29,0.020240109,0.868455211
TBC1D2,0.112928647,1.189850425
TBC1D3C,0.041856342,0.589448666
TBC1D3G,0.01178381,0.458912349
TBC1D7,0.011556808,1.205572007
TBC1D8B,0.031083727,1.268467327
TBC1D8,0.108951155,0.876255756
TBC1D9,0.061846634,1.203513907
TBCB,0.218738837,1.06319127
TBCCD1,0.530159242,1.030348807
TBCC,0.889690246,0.990200142
TBCD,0.81890054,1.010534139
TBCEL,0.812770303,1.016852913
TBK1,0.073523893,1.083854881
TBL1XR1,0.04937561,0.898036135
TBL1X,0.361809531,1.064614929
TBL1Y,0.038608832,1.410021663
TBL2,0.016035495,0.888538776
TBL3,0.0884899,1.107629676
TBPL2,0.816745369,0.998685169
TBP,0.314212988,0.966039579
TBR1,0.067769007,1.08541626
TBX10,0.289902433,0.919585194
TBX1,0.212877129,1.186920843
TBX22,0.028662847,1.1560565
TBX5,0.09161838,1.224806065
TBXAS1,0.36186095,1.146831561
TCAM1P,0.729060689,1.036826853
TCAP,0.014921027,0.712900442
TCEA3,0.729116918,0.952741829
TCEAL2,0.116838465,1.573818694
TCEAL4,0.79765412,1.011910908
TCEAL5,0.459664494,1.08533899
TCEB2,0.60021365,1.043932057
TCEB3B,0.093810451,0.888822365
TCEB3C,0.048324273,0.936796386
TCEB3,0.084597196,1.071631151
TCERG1L,0.955581516,0.99152455
TCERG1,0.109778122,0.898713179
TCF12,0.139019466,1.11039296
TCF20,0.742910337,1.017567572
TCF21,0.783823902,1.079778422
TCF23,0.271818402,1.041242388
TCF25,0.353321319,1.045303026
TCF7L2,0.260830858,0.941711862
TCHHL1,0.098817604,1.064570269
TCIRG1,0.919691674,1.009253801
TCL1B,0.044983373,1.351060822
TCP10L2,0.126353405,0.942083981
TCP10L,0.083411891,0.82689419
TCP10,0.264235392,0.975490798
TCP11L2,0.451616085,0.910084053
TCP11,0.346992487,0.875979049
TCTEX1D1,0.012091741,0.764645854
TCTN3,0.131918089,1.062325794
TDGF1,0.575922281,0.815803482
TDGF3,0.716304089,0.912680318
TDH,0.11671758,0.899029027
TDO2,0.261995392,1.254313605
TDP1,0.318148784,0.963494565
TDRD12,0.245628138,1.058429681
TDRD1,0.093852985,0.637695312
TDRD5,0.837916522,0.953519228
TDRD7,0.465641105,0.964311359
TDRD9,0.710567437,0.885298969
TDRG1,0.043549396,1.09967912
TDRKH,0.475306119,1.04431893
TEAD1,0.095161969,1.127844513
TEAD3,0.269647352,0.933495997
TEAD4,0.11511469,0.894474322
TECPR2,0.011397337,0.870432735
TECRL,0.177050154,1.028773758
TECR,0.237970454,1.053341132
TECTA,0.904104764,1.01344819
TECTB,0.246192557,1.008659537
TEC,0.478343871,0.952861078
TEDDM1,0.245670584,0.884838185
TEKT5,0.058515909,1.169072897
TEP1,0.611434984,0.970316462
TERC,0.196264624,1.087446909
TERF2IP,0.041345015,0.914455534
TESK1,0.013801677,0.865343189
TET1,0.056632258,0.810248969
TEX101,0.030465933,1.204576115
TEX12,0.089278876,0.902812847
TEX13A,0.150757055,1.100070481
TEX13B,0.493482274,0.984453411
TEX261,0.015327364,1.110009827
TFAP2C,0.138756364,0.676076941
TFAP2D,0.75846943,1.006844932
TFAP2E,0.014359666,0.767693159
TFAP4,0.74459291,0.973291621
TFB1M,0.02224355,0.894889499
TFCP2L1,0.619712977,1.108913368
TFCP2,0.130215614,0.928590187
TFDP1,0.311748248,1.057347137
TFDP3,0.424900785,0.963183403
TFEB,0.636485177,0.954584371
TFF1,0.083487814,1.259307468
TFF2,0.055105142,1.242826647
TFF3,0.05542165,1.556893458
TFG,0.134727311,0.928696378
TFIP11,0.360804878,1.043709538
TFPT,0.541905296,0.95980764
TFRC,0.085085461,1.230852213
TF,0.963387566,1.00922591
TGDS,0.697791219,0.980620185
TGFA,0.763309454,1.034293866
TGFB2,0.861259618,0.97657166
TGFB3,0.216301665,1.14092896
TGFBI,0.051638836,0.787451685
TGFBR2,0.869835652,0.984213713
TGFBR3,0.655460537,0.940060832
TGFBRAP1,0.093189993,1.276205627
TGIF2LX,0.027954414,1.147486945
TGIF2LY,0.291051986,1.023528238
TGIF2,0.375354218,0.942164291
TGM2,0.32537139,0.8551545
TGM3,0.857310764,1.038677402
TGM4,0.471831271,1.054050878
TGM6,0.242120996,0.983576286
TGM7,0.058061039,1.089740446
THAP11,0.050859381,0.922577447
THAP3,0.56689498,0.948870268
THAP4,0.01165076,0.86423794
THAP6,0.185318098,0.945336236
THAP7,0.016630069,0.830342815
THAP8,0.357266401,1.051267255
THAP9,0.016462909,0.855447324
THBD,0.080504988,0.815207486
THBS1,0.017630895,1.514739387
THBS2,0.379089852,0.856056574
THEG,0.827306885,0.982576483
THEM5,0.396008076,0.894119153
THEMIS,0.557659401,1.100411238
THNSL1,0.573894311,1.035420084
THOC4,0.315537567,0.943666277
THOC5,0.865620464,1.00710192
THOC6,0.054164671,0.846169578
THOC7,0.1069942,0.914222325
THOP1,0.075233348,0.902811115
THPO,0.491631842,1.206564038
THRA,0.022121521,0.859281095
THRB,0.131505116,1.241554472
THSD1,0.814253259,0.973418352
THSD4,0.245273126,1.184856569
THSD7A,0.934815958,0.982635625
THTPA,0.137965248,1.090626458
THUMPD1,0.113613744,0.928946182
THUMPD3,0.099324272,0.931281496
TIAL1,0.415787452,0.967563737
TIAM1,0.987530314,0.998279044
TICAM2,0.516088571,0.92076668
TIFAB,0.92171105,1.014199974
TIFA,0.318896528,0.940849051
TIGD3,0.511846898,0.934685636
TIGD5,0.766503426,1.018978206
TIGD6,0.01548266,1.099775475
TIGD7,0.208741058,0.911680143
TIGIT,0.011325753,1.633994259
TIMM13,0.551820154,1.039754994
TIMM16,0.408052508,0.924375359
TIMM17B,0.745838886,0.981191063
TIMM44,0.697302971,0.978882904
TIMM50,0.05705732,1.094265596
TIMP1,0.567926216,0.92888323
TINAG,0.463206078,0.861546147
TINF2,0.872532083,0.993164133
TIPIN,0.131723888,1.095149792
TJAP1,0.883056876,0.99131685
TKTL1,0.081178317,0.789209084
TKTL2,0.808601261,1.012469951
TLCD1,0.025298945,0.799514016
TLE1,0.18544186,0.915347199
TLE3,0.251571565,1.073766692
TLK1,0.028528919,1.111383166
TLL1,0.011306457,0.645885659
TLL2,0.030847956,0.698643662
TLN2,0.16933376,1.16419943
TLR10,0.13449024,0.787623231
TLR1,0.382727992,1.091760953
TLR3,0.734802227,1.04385558
TLR4,0.528811681,1.069040983
TLR5,0.147826362,1.19611264
TLR6,0.461280527,1.111418114
TLR7,0.560783383,0.90383783
TLR8,0.587240336,0.916022493
TLR9,0.382801256,0.914806739
TLX1NB,0.808094885,0.995912912
TLX2,0.465156645,0.968726791
TM2D1,0.023237311,1.154221939
TM2D3,0.011909965,1.11773432
TM4SF18,0.285575688,0.877389691
TM4SF19,0.805605332,0.943104334
TM4SF1,0.011336251,0.690867157
TM4SF20,0.998629897,0.99980522
TM4SF5,0.402338962,0.783263973
TM6SF1,0.314386935,0.904339552
TM6SF2,0.064911954,1.514123999
TM7SF3,0.07209681,1.155443468
TM9SF1,0.420518129,1.036870672
TM9SF2,0.010167811,1.291871695
TM9SF3,0.013649789,1.110407743
TMBIM4,0.158371332,1.076762334
TMC1,0.020750542,1.344293951
TMC5,0.01212183,0.547609212
TMC6,0.034050494,0.775109118
TMCC1,0.03746396,1.140959201
TMCC3,0.748214696,1.029471076
TMCO2,0.973931127,1.000985549
TMCO3,0.821247565,0.982537518
TMCO4,0.78856749,0.982538687
TMCO5A,0.293563559,0.984144496
TMED10P1,0.505848182,0.954515159
TMED10,0.944271984,1.00336806
TMED1,0.332686175,1.057349473
TMED3,0.058693343,1.131415179
TMED4,0.494444333,0.964038451
TMED8,0.231689164,1.049693629
TMED9,0.020665555,1.12913904
TMEFF2,0.613214963,0.950894778
TMEM101,0.695071881,1.024197697
TMEM104,0.189023207,0.922499397
TMEM106A,0.108269549,1.232255806
TMEM106B,0.822726335,1.016459769
TMEM106C,0.621926862,1.026213041
TMEM108,0.023038075,1.485095251
TMEM114,0.824824584,0.988379066
TMEM115,0.020778312,0.89358543
TMEM116,0.397917666,1.063849047
TMEM117,0.032240976,0.86277851
TMEM120A,0.905831413,0.991573819
TMEM120B,0.26512258,0.931358279
TMEM123,0.07305645,0.890828604
TMEM127,0.601984476,1.020813249
TMEM128,0.869123663,0.992143931
TMEM129,0.083088546,0.898126001
TMEM132A,0.08962936,0.784747504
TMEM132C,0.703534815,1.08312577
TMEM132D,0.211974397,0.784576688
TMEM132E,0.060898021,1.512571165
TMEM136,0.130999467,1.137507791
TMEM138,0.189714844,0.935868766
TMEM141,0.056815428,1.16153274
TMEM146,0.435353908,0.973662808
TMEM149,0.099806534,0.83902547
TMEM14C,0.064079361,1.091886622
TMEM14E,0.545710679,1.028468403
TMEM150A,0.566379321,0.96091186
TMEM150B,0.080677524,1.385849677
TMEM150C,0.731844884,1.06844279
TMEM151A,0.079840061,0.717465858
TMEM154,0.063697327,0.78988276
TMEM156,0.630207757,0.93162728
TMEM159,0.532479356,1.047690426
TMEM160,0.313200662,1.117220591
TMEM161A,0.563219681,1.032388775
TMEM165,0.079123787,1.083459502
TMEM167A,0.648286759,0.978078574
TMEM167B,0.544657518,0.978215635
TMEM168,0.166673093,0.92836544
TMEM170A,0.478185398,0.967938532
TMEM170B,0.631100941,1.032318505
TMEM171,0.119165958,0.695462859
TMEM178,0.84229393,0.956220427
TMEM179B,0.486156417,0.968330142
TMEM180,0.816971905,0.981943358
TMEM181,0.112103094,1.070182519
TMEM182,0.987402685,1.001100807
TMEM184A,0.233009428,0.875443819
TMEM186,0.268451725,1.061791138
TMEM187,0.069069258,0.891957556
TMEM188,0.154384166,0.925142327
TMEM189-UBE2V1,0.063179757,1.303572719
TMEM189,0.221744008,1.082292967
TMEM18,0.062826941,1.081370129
TMEM190,0.79216182,1.01438904
TMEM199,0.599470008,0.980175918
TMEM19,0.203257328,1.078309546
TMEM201,0.463102663,1.048849153
TMEM202,0.180631339,0.994575744
TMEM203,0.203933061,0.950900663
TMEM208,0.349061312,1.072805733
TMEM211,0.041612546,1.073303532
TMEM212,0.018816434,1.116196742
TMEM213,0.503274883,0.748047712
TMEM214,0.014697599,1.125096416
TMEM215,0.083083184,1.171221329
TMEM217,0.561653731,1.066995152
TMEM219,0.738673339,0.976204729
TMEM222,0.398738186,0.947309714
TMEM223,0.22977162,1.071729083
TMEM225,0.337291055,0.992986674
TMEM229A,0.682780064,1.029472821
TMEM229B,0.034512603,0.833462247
TMEM22,0.05967605,1.259126244
TMEM231,0.122341881,1.09970658
TMEM30B,0.219467956,1.466140524
TMEM30C,0.697519337,0.99772399
TMEM33,0.023954411,1.098635561
TMEM35,0.413876411,1.160946572
TMEM39A,0.021638636,1.139065941
TMEM39B,0.896253962,1.006220316
TMEM41A,0.797790375,0.986483408
TMEM41B,0.811959697,1.010095205
TMEM45A,0.584891723,1.091138109
TMEM45B,0.011445008,1.876036713
TMEM50A,0.036122183,0.909441401
TMEM50B,0.040571891,0.871047385
TMEM52,0.248320478,0.846391657
TMEM53,0.211277891,1.077258017
TMEM54,0.032378676,0.778984606
TMEM55B,0.923368348,0.995356207
TMEM56,0.504285631,1.053011083
TMEM57,0.75673505,0.988870994
TMEM5,0.074096663,1.083563356
TMEM60,0.017733577,0.875739437
TMEM61,0.130758778,0.709299627
TMEM63B,0.025786923,1.1367992
TMEM64,0.08858322,0.887517368
TMEM65,0.369338138,1.047846039
TMEM69,0.745955582,0.984023136
TMEM79,0.346984992,0.950142014
TMEM81,0.203305694,1.09302203
TMEM85,0.032762618,1.102772703
TMEM87A,0.864671857,1.007717434
TMEM87B,0.033807101,1.139365304
TMEM88B,0.524100859,1.017150491
TMEM88,0.224602551,1.164232312
TMEM8A,0.466269452,1.048194457
TMEM8C,0.081562566,0.860027251
TMEM90A,0.28161284,1.201547252
TMEM91,0.021599711,0.735692514
TMEM92,0.414768795,1.263540584
TMEM95,0.432024756,0.986048304
TMEM99,0.129262571,0.889735398
TMEM9,0.03803329,1.11461228
TMF1,0.179563073,0.895877407
TMIE,0.010583437,0.729619416
TMIGD1,0.035124575,1.479361009
TMOD1,0.012219844,1.510321418
TMOD2,0.071718482,1.199542926
TMPPE,0.888686254,0.983822647
TMPRSS11A,0.826817275,1.010676252
TMPRSS11BNL,0.316121621,0.975578831
TMPRSS11B,0.21594081,1.06082935
TMPRSS11D,0.170536598,1.08078157
TMPRSS11F,0.399610084,0.969538498
TMPRSS12,0.367150271,0.933675771
TMPRSS13,0.433333581,1.138788107
TMPRSS15,0.397175922,1.11875259
TMPRSS2,0.493168113,1.233207324
TMPRSS3,0.962550711,0.986876037
TMPRSS5,0.217442729,0.853508296
TMPRSS7,0.066557761,1.152901838
TMSB4Y,0.329479041,1.260944953
TMTC3,0.469612603,1.040671659
TMTC4,0.042319384,1.140321324
TMX2,0.46414841,1.032762522
TMX4,0.221220176,0.909591446
TNC,0.011167517,0.557909252
TNFAIP3,0.17677196,1.14675048
TNFRSF10A,0.684182365,1.055937806
TNFRSF10B,0.04077324,0.826777729
TNFRSF10D,0.086688352,1.176672796
TNFRSF11A,0.12139229,1.230220753
TNFRSF11B,0.025263477,0.657139518
TNFRSF13B,0.064306785,1.338171749
TNFRSF13C,0.048200019,1.258926842
TNFRSF17,0.208244867,1.267603714
TNFRSF18,0.2248498,0.775435935
TNFRSF1B,0.815790652,0.970175068
TNFRSF21,0.613370139,1.056270306
TNFRSF4,0.074439998,1.346376864
TNFRSF8,0.306334279,1.141565485
TNFSF11,0.063223043,0.742197156
TNFSF13B,0.059974372,1.350967913
TNFSF14,0.502601795,1.127795833
TNFSF4,0.051789012,1.177475814
TNFSF9,0.905502226,0.975038193
TNIK,0.310701474,0.878596326
TNIP2,0.981554851,0.998833876
TNIP3,0.255017341,0.789027608
TNKS2,0.240047018,1.066055141
TNKS,0.768769167,1.01608102
TNNC1,0.136421775,1.421316558
TNNC2,0.609983115,0.934199147
TNNI1,0.073919535,1.555502377
TNNI2,0.031097555,0.695447904
TNNT1,0.649437683,0.866871196
TNNT2,0.089834402,1.647188841
TNNT3,0.096494118,1.234379267
TNN,0.453629039,1.147036251
TNP1,0.633093752,0.995922828
TNPO2,0.329110212,0.962189614
TNPO3,0.281599928,1.089899662
TNS3,0.202803885,1.09652812
TNS4,0.779780575,1.065012285
TNXB,0.69785997,0.945308087
TOB2,0.119078011,0.907539999
TOE1,0.026368156,1.11441212
TOLLIP,0.256319218,1.062522698
TOMM20L,0.795168843,1.022180458
TOMM22,0.297471512,1.047215958
TOMM34,0.064615093,1.100638384
TOMM40L,0.111123474,1.081973269
TOMM40,0.365178127,1.048991808
TOMM6,0.011699059,1.211363551
TOMM7,0.227983032,0.921503593
TOP1P2,0.269117694,0.912632476
TOP1,0.049894829,1.121664221
TOP2B,0.586828938,0.966784027
TOP3A,0.16410873,0.937956672
TOPORS,0.135413362,1.095423076
TOR1B,0.361714207,1.040614037
TOR2A,0.360030756,0.941761194
TOR3A,0.352348674,1.046798202
TP53BP2,0.375290248,0.950478971
TP53TG5,0.410561789,0.951009068
TP53,0.082126414,0.886202188
TP73,0.054685036,1.329255552
TPCN1,0.037005207,0.86050767
TPD52L2,0.137912962,0.918083019
TPD52L3,0.653944389,1.015099667
TPH1,0.301012076,0.901557607
TPH2,0.546678209,0.983565082
TPI1P2,0.275745623,0.907339835
TPI1P3,0.38092681,0.941248658
TPI1,0.113619317,1.095742544
TPM2,0.037232661,1.413876479
TPM3,0.056576562,1.081808061
TPM4,0.118960482,1.163115006
TPO,0.153163777,1.215682797
TPP2,0.089041535,0.910295248
TPPP2,0.341720175,1.094748779
TPPP3,0.02691969,0.699074215
TPRA1,0.157628474,0.920312423
TPRG1,0.745658702,1.04109208
TPRKB,0.17171853,0.913444239
TPRN,0.32632194,0.906262279
TPRX1,0.10235661,0.924413339
TPRXL,0.745591396,0.959287571
TPSG1,0.02812016,1.442568069
TPST1,0.062864631,0.873025215
TPT1,0.065485953,1.109870605
TPTE2P1,0.024264578,0.711418229
TPTE2P3,0.187782378,1.163434289
TPTE2,0.269998571,1.063761198
TPTE,0.289212746,1.130141365
TRA2B,0.7217713,1.012397767
TRAF3IP2,0.148481888,1.101928602
TRAF3,0.01720225,1.153748596
TRAF5,0.315496918,0.898795691
TRAF7,0.759396183,1.017054978
TRAFD1,0.913417213,0.994987519
TRAK2,0.018788299,1.153452324
TRANK1,0.332170382,0.920275743
TRAP1,0.124846958,1.110626226
TRAPPC10,0.044959834,1.130978615
TRAPPC2L,0.026980372,1.190614527
TRAPPC2,0.389813557,0.954488825
TRAPPC4,0.513538988,1.029515975
TRAPPC5,0.854586056,0.983683136
TRAPPC6A,0.792807648,1.017108276
TRAPPC6B,0.696984122,0.982174171
TRAPPC9,0.052933241,1.103235023
TRAT1,0.661195874,1.082726081
TRDMT1,0.028343145,0.874002795
TREM1,0.730794004,1.080554058
TREM2,0.031640324,0.584857204
TREML1,0.032932033,0.761012271
TREML2P1,0.300418534,1.004423858
TREML2,0.624092778,1.063077866
TREML4,0.671326351,0.956776378
TRERF1,0.980474275,0.997566784
TRHR,0.110380276,0.975872418
TRH,0.090992981,0.848209032
TRIAP1,0.465193858,1.041011298
TRIB2,0.327508426,1.123787364
TRIM11,0.512143139,1.036134897
TRIM14,0.419732824,0.91629836
TRIM17,0.668502161,1.071352362
TRIM24,0.024222536,0.868124923
TRIM25,0.761270093,0.978917401
TRIM26,0.043665962,0.908313605
TRIM27,0.283555951,0.959780513
TRIM28,0.125178335,1.065713141
TRIM2,0.016680683,0.740367337
TRIM31,0.341831947,1.149187826
TRIM32,0.270866093,1.106061475
TRIM33,0.582514672,0.967885131
TRIM34,0.131128862,0.924308478
TRIM35,0.565784414,0.969377209
TRIM36,0.093900792,1.227424688
TRIM37,0.126123787,1.094891989
TRIM38,0.175176109,0.903188476
TRIM39,0.433557695,0.971487777
TRIM3,0.773466964,0.986521582
TRIM40,0.463231748,1.080237732
TRIM42,0.63059981,0.976930458
TRIM43,0.137361683,1.015463527
TRIM46,0.045407563,0.741853225
TRIM47,0.010638745,0.784971112
TRIM48,0.587747774,0.992916316
TRIM49L,0.447094418,0.986710829
TRIM49,0.50663676,0.968089149
TRIM53,0.469958265,1.0140234
TRIM56,0.888690024,0.983061815
TRIM59,0.636798474,1.046616732
TRIM5,0.708576017,0.981470678
TRIM6-TRIM34,0.532986274,1.081803283
TRIM60,0.289070161,1.012833868
TRIM61,0.429350789,1.109081509
TRIM62,0.282435612,1.057700525
TRIM63,0.064696976,1.688964185
TRIM67,0.024510705,1.509647111
TRIM68,0.267563906,1.055754791
TRIM69,0.39853839,1.091345156
TRIM6,0.368022478,1.113049667
TRIM72,0.087399516,1.098767583
TRIM7,0.70126769,1.063270721
TRIM8,0.015522268,1.13912261
TRIML1,0.366482752,0.976307328
TRIP11,0.097188149,1.200759347
TRIP4,0.371535217,1.044114063
TRIT1,0.247922477,0.945793032
TRMT112,0.311560111,1.064429207
TRMT11,0.261808248,0.941916603
TRMT12,0.014422858,1.10966419
TRMT1,0.039997345,0.851628047
TRMT2B,0.207942747,1.080533114
TRMT5,0.02771399,1.090986973
TRMT61A,0.722052281,0.975098333
TRMT61B,0.918102594,0.994471351
TRMT6,0.922401807,1.006161623
TRNAU1AP,0.843268273,0.989672029
TRNP1,0.779415517,1.076174546
TRNT1,0.217665415,0.93025335
TRPC2,0.62266284,0.895166223
TRPC3,0.531471046,1.159840842
TRPC4AP,0.013458196,1.103115019
TRPC5,0.490882152,1.082496967
TRPC6,0.039896894,1.551153416
TRPC7,0.03217122,1.414218436
TRPM1,0.107284556,0.814473588
TRPM2,0.124593201,0.754062938
TRPM3,0.383027007,0.842952392
TRPM4,0.040585909,0.870269931
TRPM5,0.02816208,1.331075044
TRPM6,0.033060434,1.680830311
TRPS1,0.710364074,1.027214849
TRPV2,0.016407219,1.354058627
TRPV3,0.291559438,1.153553984
TRPV4,0.521319331,1.127671671
TRPV5,0.034822574,1.548174927
TRPV6,0.660313259,1.13909711
TRUB2,0.095155024,1.085151518
TRY6,0.064826884,1.104729849
TSC1,0.383141681,0.95404021
TSC22D3,0.985986211,0.997994247
TSC22D4,0.110778808,0.906791991
TSC2,0.925723204,0.995058475
TSEN34,0.083651208,1.072976209
TSFM,0.20305059,0.929637702
TSGA10IP,0.085450234,0.869388558
TSGA13,0.509727472,0.972481585
TSHZ1,0.025728921,1.178302112
TSHZ3,0.023872574,1.353564971
TSIX,0.268936146,1.467442699
TSKS,0.48680246,1.069745304
TSNARE1,0.962674879,1.002584021
TSNAX-DISC1,0.071091954,0.87508153
TSPAN10,0.251819382,1.306442764
TSPAN11,0.123470582,1.323009028
TSPAN12,0.626858925,0.945414664
TSPAN13,0.741896141,0.961280865
TSPAN15,0.917812953,1.010237789
TSPAN16,0.228025536,1.02341833
TSPAN17,0.439277852,0.958307933
TSPAN31,0.014247734,0.89902146
TSPAN32,0.023039182,0.764610072
TSPAN33,0.377591136,1.089349692
TSPAN4,0.091867728,0.868775206
TSPAN9,0.078949674,1.132065376
TSPO2,0.050557868,1.279519548
TSPYL2,0.566727471,1.048441148
TSPYL4,0.144644066,0.905362425
TSPYL5,0.144950167,0.806125334
TSPYL6,0.767115507,1.016396748
TSR1,0.186642462,0.926332256
TSSC1,0.068268765,1.090940956
TSSC4,0.994583454,1.000473553
